ReportDate	subj	cnt_client_tid	sum_trans_cnt	main_ind	main_ind_sum	main_ind_median	main_ind_avg	main_ind_procentile_10	main_ind_procentile_90	main_ind_max	main_ind_min	main_ind_sd	main_ind_descr	secondary1_ind_sum	secondary1_ind_median	secondary1_ind_avg	secondary1_ind_procentile_10	secondary1_ind_procentile_90	secondary1_ind_max	secondary1_ind_min	secondary1_ind_descr	secondary1_ind_sd	secondary2_ind_sum	secondary2_ind_median	secondary2_ind_avg	secondary2_ind_procentile_10	secondary2_ind_procentile_90	secondary2_ind_max	secondary2_ind_min	secondary2_ind_sd	secondary2_ind_descr	population_time
06-15-2015	Республика Калмыкия	?	?	3242,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
07-15-2015	Республика Калмыкия	?	?	3338,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
08-15-2015	Республика Калмыкия	?	?	3013,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
09-15-2015	Республика Калмыкия	?	?	2643,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
10-15-2015	Республика Калмыкия	?	?	2424,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
11-15-2015	Республика Калмыкия	?	?	2021,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
12-15-2015	Республика Калмыкия	?	?	2969,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
01-15-2016	Республика Калмыкия	?	?	1778,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2016	Республика Калмыкия	?	?	1624,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2016	Республика Калмыкия	?	?	2473,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
04-15-2016	Республика Калмыкия	?	?	2533,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
05-15-2016	Республика Калмыкия	?	?	2332,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
06-15-2016	Республика Калмыкия	?	?	2851,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
07-15-2016	Республика Калмыкия	?	?	2884,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
08-15-2016	Республика Калмыкия	?	?	3069,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
09-15-2016	Республика Калмыкия	?	?	2484,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
10-15-2016	Республика Калмыкия	?	?	2378,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
11-15-2016	Республика Калмыкия	?	?	2430,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
12-15-2016	Республика Калмыкия	?	?	2760,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
01-15-2017	Республика Калмыкия	?	?	1973,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2017	Республика Калмыкия	?	?	1966,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2017	Республика Калмыкия	?	?	2783,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
04-15-2017	Республика Калмыкия	?	?	2392,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
05-15-2017	Республика Калмыкия	?	?	2664,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
06-15-2017	Республика Калмыкия	?	?	3052,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
07-15-2017	Республика Калмыкия	?	?	2846,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
08-15-2017	Республика Калмыкия	?	?	3274,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
09-15-2017	Республика Калмыкия	?	?	2671,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
10-15-2017	Республика Калмыкия	?	?	2634,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
11-15-2017	Республика Калмыкия	?	?	2654,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
12-15-2017	Республика Калмыкия	?	?	3292,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
01-15-2018	Республика Калмыкия	?	?	2553,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2018	Республика Калмыкия	?	?	2477,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2018	Республика Калмыкия	?	?	2994,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
04-15-2018	Республика Калмыкия	?	?	3378,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
05-15-2018	Республика Калмыкия	?	?	3055,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
06-15-2018	Республика Калмыкия	?	?	3560,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
07-15-2018	Республика Калмыкия	?	?	3682,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
08-15-2018	Республика Калмыкия	?	?	4001,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
09-15-2018	Республика Калмыкия	?	?	3530,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
10-15-2018	Республика Калмыкия	?	?	2040,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
11-15-2018	Республика Калмыкия	?	?	1120,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
01-15-2013	Республика Карачаево-Черкессия	?	?	1585,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
02-15-2013	Республика Карачаево-Черкессия	?	?	1724,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
03-15-2013	Республика Карачаево-Черкессия	?	?	1928,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
04-15-2013	Республика Карачаево-Черкессия	?	?	2302,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
05-15-2013	Республика Карачаево-Черкессия	?	?	2276,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
06-15-2013	Республика Карачаево-Черкессия	?	?	2327,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
07-15-2013	Республика Карачаево-Черкессия	?	?	2661,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
08-15-2013	Республика Карачаево-Черкессия	?	?	2206,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
09-15-2013	Республика Карачаево-Черкессия	?	?	2005,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
10-15-2013	Республика Карачаево-Черкессия	?	?	2321,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
11-15-2013	Республика Карачаево-Черкессия	?	?	2355,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
12-15-2013	Республика Карачаево-Черкессия	?	?	2668,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
01-15-2014	Республика Карачаево-Черкессия	?	?	1209,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
02-15-2014	Республика Карачаево-Черкессия	?	?	1931,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
03-15-2014	Республика Карачаево-Черкессия	?	?	2091,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
04-15-2014	Республика Карачаево-Черкессия	?	?	2415,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
05-15-2014	Республика Карачаево-Черкессия	?	?	2512,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
06-15-2014	Республика Карачаево-Черкессия	?	?	2515,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
07-15-2014	Республика Карачаево-Черкессия	?	?	3004,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
08-15-2014	Республика Карачаево-Черкессия	?	?	2810,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
09-15-2014	Республика Карачаево-Черкессия	?	?	2427,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
10-15-2014	Республика Карачаево-Черкессия	?	?	2209,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
11-15-2014	Республика Карачаево-Черкессия	?	?	2054,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
12-15-2014	Республика Карачаево-Черкессия	?	?	2722,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
01-15-2015	Республика Карачаево-Черкессия	?	?	641,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
02-15-2015	Республика Карачаево-Черкессия	?	?	874,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
03-15-2015	Республика Карачаево-Черкессия	?	?	998,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
04-15-2015	Республика Карачаево-Черкессия	?	?	1483,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
05-15-2015	Республика Карачаево-Черкессия	?	?	1332,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
06-15-2015	Республика Карачаево-Черкессия	?	?	2484,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
07-15-2015	Республика Карачаево-Черкессия	?	?	2880,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
08-15-2015	Республика Карачаево-Черкессия	?	?	2472,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
09-15-2015	Республика Карачаево-Черкессия	?	?	2247,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
10-15-2015	Республика Карачаево-Черкессия	?	?	2159,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
11-15-2015	Республика Карачаево-Черкессия	?	?	2085,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
12-15-2015	Республика Карачаево-Черкессия	?	?	2780,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
01-15-2016	Республика Карачаево-Черкессия	?	?	1576,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2016	Республика Карачаево-Черкессия	?	?	1550,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2016	Республика Карачаево-Черкессия	?	?	2253,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
04-15-2016	Республика Карачаево-Черкессия	?	?	2537,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
05-15-2016	Республика Карачаево-Черкессия	?	?	2515,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
06-15-2016	Республика Карачаево-Черкессия	?	?	2954,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
07-15-2016	Республика Карачаево-Черкессия	?	?	2749,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
08-15-2016	Республика Карачаево-Черкессия	?	?	3231,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
09-15-2016	Республика Карачаево-Черкессия	?	?	2610,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
10-15-2016	Республика Карачаево-Черкессия	?	?	2753,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
11-15-2016	Республика Карачаево-Черкессия	?	?	2596,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
12-15-2016	Республика Карачаево-Черкессия	?	?	3153,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
01-15-2017	Республика Карачаево-Черкессия	?	?	2287,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2017	Республика Карачаево-Черкессия	?	?	2350,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2017	Республика Карачаево-Черкессия	?	?	2987,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
04-15-2017	Республика Карачаево-Черкессия	?	?	2715,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
05-15-2017	Республика Карачаево-Черкессия	?	?	2717,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
06-15-2017	Республика Карачаево-Черкессия	?	?	3458,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
07-15-2017	Республика Карачаево-Черкессия	?	?	3282,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
08-15-2017	Республика Карачаево-Черкессия	?	?	3338,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
09-15-2017	Республика Карачаево-Черкессия	?	?	2683,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
10-15-2017	Республика Карачаево-Черкессия	?	?	2811,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
11-15-2017	Республика Карачаево-Черкессия	?	?	2802,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
12-15-2017	Республика Карачаево-Черкессия	?	?	3576,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
01-15-2018	Республика Карачаево-Черкессия	?	?	2554,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2018	Республика Карачаево-Черкессия	?	?	2827,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2018	Республика Карачаево-Черкессия	?	?	3292,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
04-15-2018	Республика Карачаево-Черкессия	?	?	3520,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
05-15-2018	Республика Карачаево-Черкессия	?	?	3543,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
06-15-2018	Республика Карачаево-Черкессия	?	?	4032,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
07-15-2018	Республика Карачаево-Черкессия	?	?	4297,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
08-15-2018	Республика Карачаево-Черкессия	?	?	4487,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
09-15-2018	Республика Карачаево-Черкессия	?	?	4059,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
10-15-2018	Республика Карачаево-Черкессия	?	?	2536,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
11-15-2018	Республика Карачаево-Черкессия	?	?	1375,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
01-15-2013	Республика Карелия	?	?	4227,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
02-15-2013	Республика Карелия	?	?	3580,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
03-15-2013	Республика Карелия	?	?	4490,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
04-15-2013	Республика Карелия	?	?	6259,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
05-15-2013	Республика Карелия	?	?	6288,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
06-15-2013	Республика Карелия	?	?	5309,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
07-15-2013	Республика Карелия	?	?	6213,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
08-15-2013	Республика Карелия	?	?	6425,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
09-15-2013	Республика Карелия	?	?	6068,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
